Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
«Агрофирма «Промышленная» ООО,зерновые; КРС (молочный),Оренбургская область,Оренбург г.,Дир.: Голодников Виктор Петрович,,,8-912-846-4334,"460526, г. Оренбург, п. Самородово"
«Бусэ» ООО,мука; хлебобулочные изделия,Оренбургская область,Оренбург г.,Дир.: Эроглу Ислам,busehleb@mail.ru,,(3532) 30-50-55,"460037, г. Оренбург, Механизаторов, 3"
«Векторагро» ООО,зерновые; КРС (молочный),Оренбургская область,Оренбург г.,Дир.: Богданов Сергей Борисович,vektoragro2019@mail.ru,,(3532) 37-14-02,"460021, г. Оренбург, Березка, 26, пом. 14"
"«Главрыбвод» ФГБУ, отдел по Оренбургской области Камско-Волжского филиала",сохранение водных биологических ресурсов,Оренбургская область,Оренбург г.,Нач.: Киляков Виталий Станиславович,,,(3532) 68-82-14,"460000, г. Оренбург, Постникова, 5"
«Иволга» АО,"зерновые, КРС",Оренбургская область,Оренбург г.,Ген. дир.: Иванов Василий Сергеевич,,,(3532) 56-49-43,"460022, г. Оренбург, пер. Связной, 12, каб. 2, 3, 4"
«Корунд» ООО,"племенное яйцо - утиное, гусиное, суточный и подрощенный молодняк, мясо и субпродукты, пух; разведение племенных гусей (крупной серой породы)",Оренбургская область,Оренбург г.,Дир.: Самодуров Олег Александрович,inkubator56@gmail.com,http://inkubator56.ru/,"(3532) 27-52-40, (3532) 99-14-02, 8-922-555-0123, (3532) 8-922-546-4646","460045, г. Оренбург, Беляевская, 16, оф. 1"
«Садик» ООО,"зерновые, масличные",Оренбургская область,Оренбург г.,Дир.: Караулов Андрей Викторович,teplostr@mail.ru,,8-905-810-9392,"460056, г. Оренбург, Загородное ш., 1, пом. 9"
«Уральская пойма» ООО,"зерновые, КРС (мясной)",Оренбургская область,Оренбург г.,Ген. дир.: Суровцев Алексей Валерьевич,sql2010@rambler.ru,,"8-903-362-7462, (3532) 21-74-62","460048, г. Оренбург, Монтажников, 18"
«Хлебопродукт-1» ЗАО,производство муки,Оренбургская область,Оренбург г.,Ген. дир.: Бахаров Василий Иванович,hleboproduct-1@mail.ru,"http://hleb1.ru/, http://hleb1.ru/","(3532) 77-54-33, 57-28-09, 57-22-78","460006, г. Оренбург, Ташкентская, 56"
«Хлебопродукт-2» ЗАО,"производство муки, крупы манной, пшеничной",Оренбургская область,Оренбург г.,Ген. дир.: Джуламанов Алтай Айтманович,melina.56@mail.ru,,"(3532) 57-23-12, (3532) 57-23-11","460009, г. Оренбург, Мельничный, 1"
«Экоферма «Кушкульские теплицы» ООО,овощеводство (закрытый грунт),Оренбургская область,Оренбург г.,Ген. дир.: Железнов Виктор Викторович,info@ecoferma56.ru,http://ecoferma56.ru/,(3532) 38-77-22,"460019, г. Оренбург, Шарлыкское шоссе, 30 А, пом. 1, оф. 1"
Krovelson Торгово-промышленная группа,"строительство всех видов сооружений с/х назначения, металлочерепица",Оренбургская область,Оренбург г.,,info@krovelson.ru,http://krovelson.ru/,"(3532) 67-00-03, (3532) 67-00-04","490661, г. Оренбург, пр-д Автоматики, 10/3"
«ААС» ООО («Алексагросервис» ООО),"строительство, ремонт, реконструкция и модернизация зерноочистительных и зерносушильных комплексов, каркасных ангаров и др. сооружений с/х назначения",Оренбургская область,Оренбург г.,Дир.: Джураев Александр Алимович,info@aleks-agro.ru,http://aleks-agro.ru/,"(3532) 42-84-42, 8-961-942-8442","460040, г. Оренбург, Мира, 32/1"
"«Август» фирма АО, представительство (Оренбургская область)",СЗР,Оренбургская область,Оренбург г.,Представитель: Горюшкин Сергей Викторович,,https://avgust.com/,(3532) 40-81-35,"460027, г. Оренбург, Беляевская, 40, оф. 101"
«Автоцентр» ООО,"техника: посевная, зерноуборочная, зерноперерабатывающая, кормозаготовительная, почвообрабатывающая, прицепы, опрыскиватели, тракторы, комбайны для уборки картофеля и овощей, разбрасыватели удобрений",Оренбургская область,Оренбург г.,Дир.: Севрюгин Сергей Николаевич,avtocentr56@yandex.ru,http://avtocentr56.ru/,"(3532) 43-43-93, (3532) 37-34-93, 8-922-532-2316","460000, г. Оренбург, Путепроводная, 2/1"
«Аграрий» ООО,"семена, средства защиты растений, сельхозтехника, запчасти",Оренбургская область,Оренбург г.,Ген. дир.: Айрих Евгений Викторович,agrarii56@mail.ru,http://xn--56-6kcao5aa5db.xn--p1ai/,(3532) 76-25-42,"460027, г. Оренбург, Беляевская, 40"
"«Агро Эксперт Груп» ООО, Оренбургский филиал",средства защиты растений,Оренбургская область,Оренбург г.,Дир. ф-ла: Найденов Александр Николаевич,orenburg@agroex.ru,http://agroex.ru/,(3532) 30-70-57,"460001, г. Оренбург, Туркестанская, 161, пом. 1"
"«Агро-Департамент» ООО, г. Оренбург",семена овощных культур,Оренбургская область,Оренбург г.,,evgenii.belyaev@agrodepartament.ru,https://agrodepartament.ru/,"(3532) 43-07-94, 8-906-842-9706","460037, г. Оренбург, Путепроводная, 2/1, оф. 3"
«Агроинвестгрупп» ООО (г. Оренбург),"семена; СЗР, удобрения",Оренбургская область,Оренбург г.,Дир.: Камчатный Сергей Александрович,agroinvestgrupp@yandex.ru,https://www.agroinvestgrupp.ru/,"(3532) 30-55-68, 8-932-846-6613, (3532) 8-912-843-9595, 8-905-897-4209, (3532) 8-905-888-3150","460038, г. Оренбург, пр-кт Дзержинского, 2/2, оф. 512"
«Агрокомплект» ООО / «Агрокомплект56» ООО,"строительство зерноочистительных, зерносушильных комплексов, мини-элеваторов; запчасти к отечественной и импортной сельхозтехнике",Оренбургская область,Оренбург г.,Дир.: Мухарямова Надия Дамировна,agrokom-56@yandex.ru,http://agk56.ru/,"(3532) 50-70-27, 8-922-829-8781, (3532) 8-922-884-9410","460003, г. Оренбург, пер. Станочный, 11"
"«Агролига» ООО, Оренбургский филиал","семена твердой пшеницы, пропашных культур (подсолнечник, кукуруза); гибридов сахарной свеклы, поставка средств защиты растений, удобрений, агрономические консультации",Оренбургская область,Оренбург г.,,,http://www.agroliga.ru/,8-996-078-1139,"460044, г. Оренбург, Космическая, 2"
«Агромастер» ООО,"cамоходные опрыскиватели, разбрасыватели удобрений, жатки для уборки подсолнечника, очесывающие жатки, почвообрабатывающая и посевная техника, компоненты для опрыскивателей; оборудование для животноводства",Оренбургская область,Оренбург г.,Ген. дир.: Маслов Дмитрий Иванович,agromaster56@gmail.com,http://agromaster56.ru/,"(3532) 69-00-22, (3532) 69-00-33, (3532) 69-00-44","460019, г. Оренбург, Загородное шоссе, 1, пом. 17"
«Агромех» ПКФ ООО,"с/х техника: посевная, почвообрабатывающая, тракторы, зернометатели, опрыскиватели, бункеры-перегрузчики, комбайны",Оренбургская область,Оренбург г.,Дир.: Жуков Сергей Владимирович,agromex.oren@mail.ru,http://tehnika56.ru/,"8-906-831-1587, 8-922-800-7076, (3532) 43-03-23","460027, г. Оренбург, Беляевская, 2"
«АгроПлюс» ООО,"тракторы, посевная техника, почвообрабатывающая техника, техника для животноводства, зерносушилки, опрыскиватели, мини-погрузчики, системы контроля высева",Оренбургская область,Оренбург г.,Дир.: Матюшкин Виктор Иванович,agroplus56@mail.ru,http://agroplus56.ru/,"8-922-812-4115, 8-932-548-5334","460019, г. Оренбург, Терешковой, 150 Е"
«Агропроф» ООО,"сельхозтехника и оборудование John Deere, техника для земледелия Vaderstad",Оренбургская область,Оренбург г.,Рук. ф-ла: Терпугов Виталий Александрович,TerpugovVitalii@agroprof.com,http://agroprof.com/,8-922-530-2432,"460048, г. Оренбург, Донгузская, 28 Б"
«Агрорус и Ко» ООО (г. Оренбург),СЗР,Оренбургская область,Оренбург г.,Менедж.: Жанабеков Гумар Абдегалиевич,zhanabekov@agrorus.com,https://agrorus.com/,8-985-801-2038,"460000, г. Оренбург"
«Агросфера» ООО,"запчасти к сельхозтехнике МТЗ, комбайнам, косилкам под заказ",Оренбургская область,Оренбург г.,Дир.: Яхницкий Василий Александрович,agrosfera56@mail.ru,,"8-922-874-2185, (3532) 67-07-37","460028, г. Оренбург, Шоссейная, 28/1"
"«Агротек» ООО ГК, г. Оренбург","семена; СЗР, удобрения",Оренбургская область,Оренбург г.,,info@agrotek.com,https://www.agrotek.com/,"(499) 502-06-08, 8-922-888-6603, (499) 8-922-877-4767","460044, г. Оренбург, Березка 11/1, оф. 27"
«Агротехника» ООО,розничная торговля с/х техникой и запасными частями,Оренбургская область,Оренбург г.,Дир.: Фольмер Дмитрий Александрович,oooagrotehnika56@mail.ru,,"(3532) 37-99-78, 8-922-872-8196, (3532) 8-953-453-8383","460000, г. Оренбург, Центральная, 18"
«Агроэксперт» ООО,"сельхозтехника самоходная, навесная и прицепная",Оренбургская область,Оренбург г.,Дир.: Судоргин Федор Иванович,office@agroexpert56.ru,http://agroexpert56.ru/,"(3532) 45-90-03, 8-912-357-7289, (3532) 8-912-357-7282, (3532) 8-912-849-3123","460052, г. Оренбург, Загородное ш., 38/2"
«АТЛАС-М» ООО,"с/х техника, системы точного земледелия, оборудование для хранения и переработки зерна, оборудование для животноводства, биоудобрения",Оренбургская область,Оренбург г.,Дир.: Гафуров Артур Саматович,"agro@agrovse.ru, info@atlas-m.ru",http://agrovse.ru/,8-800-234-7247,"460024, г. Оренбург, Аксакова 8/9, оф. 101"
«Бизнес Партнер» ГК ООО,закупка и реализация зерновых,Оренбургская область,Оренбург г.,Дир.: Балабаев Жанабай Айткалиевич,biznespartner@mail.ru,,(3532) 43-37-79,"460052, г. Оренбург, Загородное шоссе, 40 А"
«БК Логистик» ООО,грузоперевозки с/х продукции,Оренбургская область,Оренбург г.,Дир.: Балуанов Куаныш Куттуваевич,bk_logist@bk.ru,,8-922-881-5508,"460060, г. Оренбург, Северный проезд, 16/1, пом. 4"
«Бузулук Зерно» ООО,деятельность агентов по оптовой торговле зерном,Оренбургская область,Оренбург г.,Дир.: Пуговкин Дмитрий Юрьевич,buzulukzerno@mail.ru,,8-922-810-1454,"460048, г. Оренбург, Монтажников, 23, оф. 9"
«Веха - Оренбург» ООО,"сельхозтехника, запчасти",Оренбургская область,Оренбург г.,Президент: Омелина Елена Игоревна,orenburg@veha-corp.ru,https://veha-corp.ru/,"(3532) 66-20-20, (846) 279-19-19","магазин: г. Оренбург, Шоссейная, 30"
«Гарант оптима» ООО,"средства защиты растений, микроудобрения, стимуляторы роста; семена с/х культур",Оренбургская область,Оренбург г.,,garantoptima_orenb@mail.ru,http://orenburg.garantoptima.ru/,"8-912-065-0003, 8-987-855-6353","460000, г. Оренбург, Донгузская, 5-й проезд, 2/1"
«Евразис» ООО,"оптовая торговля маслами, смазочными материалами, фильтрами и фильтрующими элементами, автозапчастями, в т.ч. на с/х технику",Оренбургская область,Оренбург г.,Дир.: Литвиненко Александр Владимирович,"office@, evrosmaz56.ru",https://evrosmaz56.ru/,"(3532) 45-33-33, 8-922-550-5253","460048, г. Оренбург, Фронтовиков, 11"
«Европейская Агротехника» АО,"техника: посевная, зерноуборочная, почвообрабатывающая, разбрасыватели удобрений, пресс-подборщики, самоходные косилки, жатки и др.; кормовые заводы, зерносушилки",Оренбургская область,Оренбург г.,Ген. дир.: Сидоров Виктор Владимирович,euro@agritech.ru,http://euroagritech.ru/,(3532) 32-33-50,"460041, г. Оренбург, п. им. Куйбышева, Природная, 2 А"
"«Евротехника» АО, представительство в Оренбурге","машины для возделывания зерновых, масличных культур и картофеля, жатки Amazone, прицепная с/х техника",Оренбургская область,Оренбург г.,Рег. представитель: Петров Денис Геннадьевич,petrov@eurotechnika.ru,http://eurotechnika.ru/,"8-912-357-8699, 8-987-190-4149","460001, г. Оренбург"
«Западно-Уральский завод металлических изделий» ООО (в г. Оренбург),"строительство каркасных и бескаркасных ангаров: овощехранилищ, зернохранилищ, животноводческих комплексов, складских и производственных помещений",Оренбургская область,Оренбург г.,Дир.: Шейн Илья Артурович,orenburg@angar-rus.ru,http://orenburg.angar-rus.ru/,8-800-707-6829,"460040, г. Оренбург, Мира, 105"
«Зерновая компания «Агробизнес» ООО,"закупка, реализация зерновых",Оренбургская область,Оренбург г.,Ген. дир.: Мусралиев Санат Николаевич,zerno-777@mail.ru,,8-922-543-7772,"460035, г. Оренбург, Гребенская, 115"
«Зернохолдинг 56» ООО,"торговля оптовая зерном, семенами масленичных культур и продуктами их переработки, оказание агентских услуг по поставке зерновых и масленичных культур",Оренбургская область,Оренбург г.,Ген. дир.: Крыгин Олег Анатольевич,zernoholding.56@mail.ru,,8-912-340-5522,"460058, г. Оренбург, Чкалова, 53/2, оф. 309"
«ЗК «Оренбургский Колос» ООО,оптовая торговля зерном,Оренбургская область,Оренбург г.,Ген. дир.: Бикеев Альберт Камильевич,collega.oren@yandex.ru,,(3532) 77-53-75,"460000, г. Оренбург, Кирова, 12, оф. 213"
«ИнтерАгроТех» ООО,"сельхозтехника, сервисное обслуживание, запчасти; официальный дистрибьютор NEW HOLLAND, CASE IH, AGRISEM, LEMKEN, FLEXICOIL",Оренбургская область,Оренбург г.,Дир.: Ветерков Юрий Владимирович,info@interat.ru,http://interat.ru/,"(3532) 37-16-50, (3532) 92-16-50, 8-800-555-2970","460028, г. Оренбург, Энергетиков, 7"
«Каргалинское ХПП» АО,"хранение, складирование зерна, сушка, подработка",Оренбургская область,Оренбург г.,Дир.: Мавков Михаил Сергеевич,kargalahpp@gmail.com,http://xn--56-1lcua8a.xn--p1ai/,"(3532) 39-93-89, 8-922-899-3100","460512, г. Оренбург, п. Каргала, Советская, 31"
"«Кирово-Чепецкая Химическая Компания» ТД ООО, Оренбургский филиал","продажа СЗР, удобрений",Оренбургская область,Оренбург г.,,orenburg5@kccc.ru,"https://kccc.ru/, https://kccc.ru/","8-922-966-6500, 8-922-970-6055","460019, г. Оренбург, Шарлыкское шоссе, 4"
Компания «Агроспецсервис» ООО,запчасти для импортной сельхозтехники,Оренбургская область,Оренбург г.,Дир.: Рокол Алексей Иванович,agrospez@mail.ru,http://agrospez.ru/,"(3532) 69-63-81, 8-922-819-6287","460036, г. Оренбург, Лесозащитная, 8, оф. 9"
«Консорциум» ООО,оптовая торговля зерном,Оренбургская область,Оренбург г.,Дир.: Хисамов Ильнур Салихович,,,8-909-600-1888,"460006, г. Оренбург, Чичерина, 85"
«Л-Агро» ООО,"навесная, прицепная сельхозтехника, запчасти",Оренбургская область,Оренбург г.,Ген. дир.: Леденёв Дмитрий Александрович,l-agro56@mail.ru,,"8-987-795-5350, 8-987-190-0312","460027, г. Оренбург, Терешковой, 241. каб. 34"
«Мехмаш» ООО,"запчасти к сельхозтехнике, навесное оборудование (производство, реализация)",Оренбургская область,Оренбург г.,Дир.: Байдаков Сергей Александрович,mashmeh@mail.ru,,"8-922-534-8994, (3532) 35-35-94","460008, г. Оренбург, пер. Холмский, 3, оф. 7"
«Монарх» ООО,"оптовая торговля зерном, подсолнечником",Оренбургская область,Оренбург г.,Ген. дир.: Давиденко Станислав Владимирович,monarh-oren@mail.ru,,8-922-625-6545,"460006, г. Оренбург, Цвиллинга, 68, кв. 4"
«ОренАнгар56» ООО,"каркасные зернохранилища, ремонтные боксы, промышленные помещения (теплые и холодные)",Оренбургская область,Оренбург г.,Дир.: Александровский Дмитрий Александрович,info@orenangar.ru,http://orenangar.ru/,"(3532) 26-13-53, 8-903-366-1353","460045, г. Оренбург, Беляевская, 50"
«Оренбургагроснабтехсервис» АО,"с/х техника, комплектующие, ремонт, сервисное обслуживание, запчасти",Оренбургская область,Оренбург г.,Ген. дир.: Шевцов Николай Владимирович,oren@agrosnab56.ru,http://agrosnab56.ru/,"(3532) 37-28-06, (3532) 37-28-00","460037, г. Оренбург, Механизаторов, 11"
«Оренбургская губернская лизинговая компания» АО,"лизинг с/х техники, спецтехники, оборудования",Оренбургская область,Оренбург г.,Ген. дир.: Стрепков Андрей Геннадьевич,oglk@oglk.ru,https://oglk.ru/,"(3532) 47-49-37, 47-49-28, (3532) 47-49-54","460001, г. Оренбург, Донецкая, 4"
«Оренбургские зерновые технологии» ООО,"cтроительство, проектирование и реконструкция зерноочистительных, зерносушильных комплексов, зернохранилищ, элеваторов; оборудование для очистки и калибровки зерна, самотечное и транспортное оборудование; сельхозтехника: сеялки, протравливатели, бороны",Оренбургская область,Оренбург г.,Ген. дир.: Студенов Евгений Сергеевич,ozt_56@mail.ru,http://ozt56.ru/,8-987-886-4555,"460028, г. Оренбург, Базовая, 18"
«Оренбургский комбикормовый завод» ОАО,производство комбикормов,Оренбургская область,Оренбург г.,Ген. дир.: Новоженин Валерий Иванович,orenkz@mail.ru,http://www.orenkz.ru/,(3532) 91-88-88,"460009, г. Оренбург, Невельская, 2"
«Оренхим-Агро» ООО,"средства защиты растений, удобрения",Оренбургская область,Оренбург г.,Дир.: Черакаев Андрей Александрович,orenhim-agro@mail.ru,,8-922-623-0919,"360000, г. Оренбург, Монтажников, 30/1, оф. 23"
«РТГ» («РосТехноГруп») ООО,"тракторы, плуги, бороны, катки, культиваторы, сеялки, жатки, техника: для кормозаготовки, зерноперерабатывающая, складская; средства защиты растений, удобрения",Оренбургская область,Оренбург г.,Ген. дир.: Наумов Антон Сергеевич,rtg-56@mail.ru,http://rtg56.ru/,"(3532) 60-11-51, 61-15-96, 8-922-886-1151, (3532) 8-987-848-0904","460028, г. Оренбург, Базовая, 17 А, литер В"
«СК Линд» ООО,услуги по перевозке зерна (зерновозы),Оренбургская область,Оренбург г.,Дир.: Агниязов Бакытжан Наурзбаевич,sklind@mail.ru,,8-903-367-7126,"460000, г. Оренбург"
«ТД «Агротрейдинггрупп» ООО,оптовая торговля зерном,Оренбургская область,Оренбург г.,Ген. дир.: Туретаев Аман Аманович,,,8-922-849-4950,"460035, г. Оренбург, Полтавская, 39/1, оф. 2/6"
«Техника» ПКФ ООО,"комбайны, тракторы, посевная техника, жатки, техника для заготовки кормов, почвообрабатывающая техника, техника для защиты растений, запчасти",Оренбургская область,Оренбург г.,Дир.: Рыбкин Виталий Юрьевич,pkftec56@mail.ru,"https://pkftec56.ru/, https://pkftec56.ru/",8-909-600-0547,"460027, г. Оренбург, Беляевская, 2"
«Техно Орь» ООО,"радиаторы для с/х техники, дорожно-строительной и спецтехники",Оренбургская область,Оренбург г.,Ген. дир.: Плешивцев Александр Петрович,autoor@mail.ru,http://orenradshop.ru/,(3532) 31-77-68,"460035, г. Оренбург, Пролетарская, 198"
«Технология» НПП ООО,"семена с/х культур, агрохимические услуги",Оренбургская область,Оренбург г.,Дир.: Дяглев Николай Михайлович,technology21@inbox.ru,,"(3532) 60-85-55, (3532) 54-05-55","460000, г. Оренбург, Шоссейная, 24 А, оф. 207"
«Техторг56» ООО,"сельхозтехника, запчасти",Оренбургская область,Оренбург г.,Дир.: Бибиков Раян Ринатович,tehtorg56@list.ru,http://tehtorg56.com/,"(3532) 90-43-03, 8-922-829-4303","460003, г. Оренбург, Шарлыкское шоссе, 14, оф. 1"
«Торговый Дом «Беларусь» ООО,"сельхозтехника, запчасти, ремонт",Оренбургская область,Оренбург г.,Ген. дир.: Олейник Николай Степанович,office@tdbelarus.ru,http://tdbelarus.ru/,"(3532) 52-35-15, 52-41-66, (3532) 53-36-50","460028, г. Оренбург, Шоссейная, 32"
«Трак-2007» ООО / «Авто-Трак «Кировец» ООО,"запчасти на трактора «Кировец»,Т-150, «Беларусь», КамАЗ, автогрейдеры, бороны",Оренбургская область,Оренбург г.,Дир.: Донец Юрий Вячеславович / Поляков Павел Петрович,kirovets@gmail.com,http://autotrak.ru/,"8-911-249-0097, 8-911-989-5099","460048, г. Оренбург, пр-зд Автоматики, 30"
«Федеральный научный центр биологических систем и агротехнологий Российской академии наук» ФГБНУ,"научные исследование и разработки в области естественных и технических наук; лабораторные исследования качества зерна, пищевой продукции, кормов, ветеринарные исследования; семена пшеницы, ячменя, проса",Оренбургская область,Оренбург г.,Дир..: Лебедев Святослав Валерьевич,fncbst@mail.ru,http://fncbst.ru/,"(3532) 30-81-70, (3532) 30-81-77, (3532) 30-81-73","460000, г. Оренбург, 9 Января, 29"
"«Щелково Агрохим» АО, Оренбургское представительство","СЗР, удобрения, семена, сельхозтехника",Оренбургская область,Оренбург г.,Глава предст-ва: Попов Алексей Владимирович,orenagrohim@mail.ru,http://www.betaren.ru/,"(3532) 37-37-27, (3532) 37-37-47, 8-903-361-7189","460027, г. Оренбург, Беляевская, 40"
«Южное РТП» АО,"сельхозтехника, запчасти, изготовление шестеренок, токарные работы, ремонт оборудования, установка автомобильных весов, весовое оборудование",Оренбургская область,Оренбург г.,Дир.: Кривов Сергей Анатольевич,oren-rtp@mail.ru,http://oren-rtp.ru/,"(3532) 76-16-17, (3532) 76-22-19","460037, г. Оренбург, Путепроводная, 19/4"
«ЮУЗК» ООО («Южно-Уральская зерновая компания» ООО),оптовая торговля зерном,Оренбургская область,Оренбург г.,Дир.: Мироненко Константин Витальевич,,,(3532) 48-48-24,"460000, г. Оренбург, пер. Хлебный, 9"
«ЮУК» («Южно-Уральская Компания») ООО,"биопрепараты, удобрения для растениеводства, семена кормовых трав",Оренбургская область,Оренбург г.,Ген. дир.: Квалдыков Александр Юрьевич,687104@mail.ru,https://yukbiopreparaty.ru/about,"(3532) 68-71-04, 8-922-844-4483, (3532) 8-922-850-7878","460027, г. Оренбург, Егорова, 26"
Администрация Оренбургского района,,Оренбургская область,Оренбургский район,Глава муниципального образования: Шмарин Василий Николаевич,or@mail.orb.ru,"https://orn.orb.ru/, https://orn.orb.ru/","(3532) 56-12-21, 44-65-93","460018, г. Оренбург, Степана Разина, 211"
Управление сельского хозяйства Оренбургского района,,Оренбургская область,Оренбургский район,Нач.: Шерстюк Пётр Леонидович,or_agro@or.orb.ru,,"(3532) 44-66-65, 44-66-71","460018, г. Оренбург, Степана Разина, 209"
56_Оренбургский_КФХ 001,"зерновые, масличные, зернобобовые",Оренбургская область,Оренбургский район,,,,8-922-530-1156,"460516, с. Бродецкое"
56_Оренбургский_КФХ 002,"зерновые, масличные",Оренбургская область,Оренбургский район,,,,8-905-819-9264,"461360, г. Оренбург, п. Троицкий"
56_Оренбургский_КФХ 003,"зерновые, масличные",Оренбургская область,Оренбургский район,,,,8-922-625-4650,"460507, п. Пригородный"
56_Оренбургский_КФХ 004,"зерновые, масличные",Оренбургская область,Оренбургский район,,,,8-905-811-0712,"460536, Оренбургский р-н, п. Чкалов"
56_Оренбургский_КФХ 005,овощи,Оренбургская область,Оренбургский район,,,,8-906-841-2245,"460000, г. Оренбург, с. Городище"
56_Оренбургский_КФХ 006,зерновые,Оренбургская область,Оренбургский район,,,,8-922-823-5558,"460516, с. Бродецкое"
56_Оренбургский_КФХ 007,зерновые,Оренбургская область,Оренбургский район,,,,"(3532) 92-15-75, 8-961-909-8909","460542, с. Сергиевка"
«Агромир» ООО,производство растительного масла,Оренбургская область,Оренбургский район,Дир.: Дарбинян Мгер Карапетович,agromir56@mail.ru,,"8-905-887-9434, 8-922-888-8056","460520, Оренбургский р-н, с. Нежинка, Солнечная, 17/1"
«Агрорезерв-СВ» ООО,зерновые,Оренбургская область,Оренбургский район,Ген. дир.: Синельников Николай Васильевич,agrorezerv-sv@mail.ru,,(35323) 7-26-21,"460525, с. Благословенка, Центральная, 16"
«Агротрейд» ООО,"пшеница, ячмень, кукуруза, подсолнечник, просо",Оренбургская область,Оренбургский район,Дир.: Нагаев Евгений Александрович,agrotreyd@bk.ru,,(3532) 44-87-75,"460525, с. Благословенка, Набережная, 7, кв. 1"
«Житница» ООО,"зерновые, масличные",Оренбургская область,Оренбургский район,Дир.: Лихачев Денис Викторович,rk444@yandex.ru,,8-906-840-3040,"460521, с. Каменноозерное, Торговая,10"
«Земляки» ООО,зерновые,Оренбургская область,Оренбургский район,Ген. дир.: Донскова Татьяна Витальевна,"2, 23800@mail.ru",,"(3532) 39-34-22, 8-922-625-7505","460539, с. Черноречье, Степная, 31/1"
«ЗПК» («Зерновая промышленная Компания») ООО / «ЗПК +» ООО / «Элеватор» АО,"производство пшеничной муки; хранение, складирование зерна",Оренбургская область,Оренбургский район,Дир.: / Ген. дир.: Сазонов Николай Евгеньевич,lor_mix@mail.ru,,"(3532) 56-12-05, 56-15-08","460541, Оренбургский р-н, железнодорожный р-д N 20, Дружбы, 1/1, корп. 1"
«Им. 11 Кавдивизии» ООО,"зерновые, масличные, КРС",Оренбургская область,Оренбургский район,Ген. дир.: Титов Александр Вячеславович,kavdiv@mail.ru,,(3532) 39-70-23,"460502, с. Нижняя Павловка, 50 лет Октября, 1 В"
«Колхоз» имени Ю.А. Гагарина СПК,"зерновые, КРС (мясной, молочный)",Оренбургская область,Оренбургский район,Предс.: Пузий Владимир Петрович,gagarin1929@mail.ru,,"(3532) 39-45-31, 39-45-32, 39-45-47","460527, п. Караванный, Советская, 10"
«Колхоз «Урал» СПК,"зерновые, масличные, КРС (молочный, мясной)",Оренбургская область,Оренбургский район,Предс.: Семенов Василий Петрович,uralspk@yandex.ru,,"(3532) 39-75-22, (3532) 39-75-47","460528, с. Ивановка, Кольцевая, 1 А"
«Краснополье» ООО,зерновые,Оренбургская область,Оренбургский район,Ген. дир.: Жильников Максим Александрович,krasnopole.56@yandex.ru,,"(3532) 39-39-90, (3532) 39-34-20, 22-38-00, 8-922-625-4992","460539, с. Черноречье, Степная, 31/1"
«Куш» ООО,производство и реализация масла растительного,Оренбургская область,Оренбургский район,Дир.: Шурупова Елена Вячеславовна,gaechka80@mail.ru,,8-903-362-8206,"460507, Оренбургский р-н, п. Пригородный, Терешковой, 1, к. 12"
«Мужичья Павловка» ООО,"зерновые, масличные",Оренбургская область,Оренбургский район,Дир.: Фомин Василий Михайлович,m.pavlovka@gmail.com,,"8-953-834-2875, 8-953-834-2880","460539, Оренбургский р-н, с. Черноречье, Степная, 31/1"
«Оренбургский аграрный колледж» ГАПОУ,"пшеница, рожь, овес, подсолнечник",Оренбургская область,Оренбургский район,Дир.: Растопчин Анатолий Федорович,644247@mail.ru,,"(3532) 64-42-47, (3532) 64-42-22","460511, Оренбургский р-н, с. Подгородняя Покровка, Учебный пер., 10"
«Орентехинформ» ООО,"зерновые, технические; с/х техника, запчасти",Оренбургская область,Оренбургский район,Дир.: Павлов Геннадий Владимирович,pk_vesenny@mail.ru,,(3532) 93-71-20,"460555, Оренбургский р-н, п. Весенний, Луговая, 6"
«Приуральский» ПСК,"зерновые, КРС (мясной)",Оренбургская область,Оренбургский район,Предс.: Джуламанов Бекпай Айтманович,pskural@gmail.com,,"(3532) 39-23-66, 39-23-33","460522, п. Приуральский, Центральная, 21"
«Птица Плюс» ПП ООО,производство продукции из мяса птицы,Оренбургская область,Оренбургский район,Дир.: Семенов Владимир Иванович,pticaplus@mail.ru,,"(3532) 97-84-95, (3532) 94-93-13","460508, Оренбургский р-н, п. Ленина, Ленинская, 73/1"
«Птицефабрика «Оренбургская» ЗАО,птицеводство - племрепродуктор 2 порядка: Хайсекс Браун; куры-бройлеры,Оренбургская область,Оренбургский район,Ген. дир.: Сизов Евгений Федорович,info@pfo56.ru,https://pfo56.ru/,(3532) 39-95-02,"460517, Оренбургский р-н, п. Юный, Прифабричная, 2"
«Репьевское» ООО,"зерновые, масличные",Оренбургская область,Оренбургский район,Дир.: Денисов Александр Юрьевич,repyovskoe@mail.ru,,8-903-362-6307,"460528, с. Ивановка, Труда, 14"
«СГЦ «Вишневский» ООО,"племенное свиноводство - селгенцентр, племзавод (ландрас, бюрок, йоркшир)",Оренбургская область,Оренбургский район,Дир.: Панарин Сергей Евгеньевич,rabotasgc@gmail.com,,(3532) 38-77-71,"460541, Оренбургский р-н, ж/д разъезд № 20, Дружбы, 1/1"
«Степное» ООО (Оренбургский р-н),"зерновые, масличные",Оренбургская область,Оренбургский район,Дир.: Растригин Владимир Федорович,stepnoe-24.07.2001@yandex.ru,,8-922-556-3171,"460529, п. Пугачевский, Центральная, 3"
